,listing_id,price_amt,price_avg_nightly,price_fees,price_rent,latitude,longitude,city,state,country,review_count,review_average,bathrooms,bedrooms,listing_url,book_with_confidence,crime_score
530,v877298,1371.52,171.44,,1371.52,33.67205652,-84.51568993,Atlanta,GA,US,20,4.55,3.0,3,https://www.vrbo.com/877298?unitId=1425237,True,19
531,v1116862,1992.0,249.0,,1992.0,33.70748292,-84.39239562,Atlanta,GA,US,1,3.0,1.0,2,https://www.vrbo.com/1116862?unitId=1665025,True,75
532,4613073,520.0,65.0,,520.0,33.79306136,-84.45013609,Atlanta,GA,US,0,0.0,1.0,3,https://www.homeaway.com/vacation-rental/p4613073?uni_id=5350891,True,32
533,4538743,2965.25,370.66,,2965.25,33.7726,-84.38483000000001,Atlanta,GA,US,1,1.0,1.0,2,https://www.homeaway.com/vacation-rental/p4538743?uni_id=5143705,True,373
534,4771229,1320.0,165.0,,1320.0,33.73162,-84.39527,Atlanta,GA,US,2,3.0,2.0,3,https://www.homeaway.com/vacation-rental/p4771229?uni_id=5755879,True,128
535,v897684,940.0,117.5,,940.0,33.760092799999995,-84.3816193,Atlanta,GA,US,3,2.5,1.0,1,https://www.vrbo.com/897684?unitId=1445625,True,512
536,7266739,2796.0,349.5,,2796.0,33.76951286,-84.38497195,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7266739?uni_id=6560545,True,512
537,7266834,3520.0,440.0,,3520.0,33.76946827,-84.38495049,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7266834?uni_id=6560718,True,512
538,7266846,2796.0,349.5,,2796.0,33.76949948,-84.38500414,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7266846?uni_id=6560738,True,512
539,7266724,3520.0,440.0,,3520.0,33.76943259,-84.38497195,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7266724?uni_id=6560520,True,512
540,7266734,3520.0,440.0,,3520.0,33.76949502,-84.38495049,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7266734?uni_id=6560534,True,512
541,4808421,936.0,117.0,,936.0,33.7296863,-84.4034178,Atlanta,GA,US,7,4.571429,2.0,3,https://www.homeaway.com/vacation-rental/p4808421?uni_id=5801234,True,85
542,7266841,3520.0,440.0,,3520.0,33.76948611,-84.38498268,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7266841?uni_id=6560725,True,512
543,v1545886,1622.6,202.83,,1622.6,33.75604236,-84.39867148,Atlanta,GA,US,2,5.0,1.0,2,https://www.vrbo.com/1545886?unitId=2105633,True,512
544,7509773,1800.0,225.0,,1800.0,33.85240331,-84.36433206,Atlanta,GA,US,0,0.0,1.0,2,https://www.homeaway.com/vacation-rental/p7509773?uni_id=6922272,True,102
545,v1487782,1282.5,160.31,,1282.5,33.81317957,-84.38915801,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1487782?unitId=2046413,True,513
546,v1425694,1032.0,129.0,,1032.0,33.75417044,-84.36727928,Atlanta,GA,US,2,4.5,1.0,2,https://www.vrbo.com/1425694?unitId=1984205,True,132
547,7626097,1251.0,156.38,,1251.0,33.77680593,-84.40633093,Atlanta,GA,US,1,5.0,1.0,1,https://www.homeaway.com/vacation-rental/p7626097?uni_id=7074171,True,1
548,v1549866,2400.0,300.0,,2400.0,33.75520599,-84.41658094,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1549866?unitId=2109622,True,136
549,v1365791,756.5,94.56,,756.5,33.71368036,-84.38928242,Atlanta,GA,US,0,0.0,1.0,3,https://www.vrbo.com/1365791?unitId=1924143,True,34
550,v1546721,1600.0,200.0,,1600.0,33.75028162,-84.40381237,Atlanta,GA,US,0,0.0,1.0,2,https://www.vrbo.com/1546721?unitId=2106468,True,21
551,4634444,1800.0,225.0,,1800.0,33.78646241,-84.3958212,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p4634444?uni_id=5388826,True,96
552,v1521697,3564.0,445.5,,3564.0,33.7831896,-84.36221450000001,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1521697?unitId=2080493,True,47
553,v1439236,1120.0,140.0,,1120.0,33.77431054,-84.37177056,Atlanta,GA,US,2,5.0,1.0,1,https://www.vrbo.com/1439236?unitId=1997778,True,373
554,7289834,1168.0,146.0,,1168.0,33.85202075,-84.36559265,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7289834?uni_id=6604123,True,102
555,v1367060,1080.0,135.0,,1080.0,33.83216608,-84.38161968,Atlanta,GA,US,2,5.0,2.0,2,https://www.vrbo.com/1367060?unitId=1925412,True,37
556,v1423579,8000.0,1000.0,,8000.0,33.74841713,-84.29936963,Atlanta,GA,US,0,0.0,5.0,4,https://www.vrbo.com/1423579?unitId=1982075,True,44
557,v1379109,2782.56,347.82,,2782.56,33.80489232,-84.40846298,Atlanta,GA,US,2,5.0,3.0,5,https://www.vrbo.com/1379109?unitId=1937467,True,6
558,v1530101,8000.0,1000.0,,8000.0,33.74473732,-84.40090159,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1530101?unitId=2088900,True,72
559,v1549866,2400.0,300.0,,2400.0,33.75520599,-84.41658094,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1549866?unitId=2109622,True,136
560,v1365791,756.5,94.56,,756.5,33.71368036,-84.38928242,Atlanta,GA,US,0,0.0,1.0,3,https://www.vrbo.com/1365791?unitId=1924143,True,34
561,7289834,1168.0,146.0,,1168.0,33.85202075,-84.36559265,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7289834?uni_id=6604123,True,102
562,v1379109,2782.56,347.82,,2782.56,33.80489232,-84.40846298,Atlanta,GA,US,2,5.0,3.0,5,https://www.vrbo.com/1379109?unitId=1937467,True,6
563,7129397,972.0,121.5,,972.0,33.6873142,-84.4135119,Atlanta,GA,US,20,4.736842,1.0,3,https://www.homeaway.com/vacation-rental/p7129397?uni_id=6276080,True,75
564,7464467,1886.7,235.84,,1886.7,33.75295741,-84.39838990000001,Atlanta,GA,US,1,5.0,1.0,1,https://www.homeaway.com/vacation-rental/p7464467?uni_id=6861893,True,72
565,v1546404,1067.8,133.48,,1067.8,33.76875638,-84.39296592,Atlanta,GA,US,2,4.0,1.0,1,https://www.vrbo.com/1546404?unitId=2106151,True,512
566,7611250,773.5,96.69,,773.5,33.692955,-84.49486999999999,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7611250?uni_id=7056407,True,77
567,v1559167,2800.0,350.0,,2800.0,33.7921496,-84.3956788,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1559167?unitId=2118972,True,62
568,7420365,552.0,69.0,,552.0,33.69796876,-84.50675484,Atlanta,GA,US,0,0.0,1.0,3,https://www.homeaway.com/vacation-rental/p7420365?uni_id=6796979,True,11
569,7162646,656.0,82.0,,656.0,33.76616693,-84.37797913,Atlanta,GA,US,1,4.0,1.0,1,https://www.homeaway.com/vacation-rental/p7162646?uni_id=6325896,True,132
570,v1529248,3200.0,400.0,,3200.0,33.70858642,-84.49579185,Atlanta,GA,US,0,0.0,3.0,4,https://www.vrbo.com/1529248?unitId=2088047,True,77
571,7513445,950.0,118.75,,950.0,33.75276232,-84.42666443,Atlanta,GA,US,0,0.0,1.0,3,https://www.homeaway.com/vacation-rental/p7513445?uni_id=6925993,True,53
572,7507396,782.0,97.75,,782.0,33.75345123,-84.41505533,Atlanta,GA,US,0,0.0,1.0,2,https://www.homeaway.com/vacation-rental/p7507396?uni_id=6919851,True,21
573,7519781,1126.0,140.75,,1126.0,33.72364343,-84.38022386,Atlanta,GA,US,1,5.0,1.0,1,https://www.homeaway.com/vacation-rental/p7519781?uni_id=6932406,True,9
574,7145674,1120.0,140.0,,1120.0,33.73293497,-84.43680844,Atlanta,GA,US,2,5.0,2.0,3,https://www.homeaway.com/vacation-rental/p7145674?uni_id=6302114,True,107
575,7129397,972.0,121.5,,972.0,33.6873142,-84.4135119,Atlanta,GA,US,20,4.736842,1.0,3,https://www.homeaway.com/vacation-rental/p7129397?uni_id=6276080,True,75
576,7513445,950.0,118.75,,950.0,33.75276232,-84.42666443,Atlanta,GA,US,0,0.0,1.0,3,https://www.homeaway.com/vacation-rental/p7513445?uni_id=6925993,True,53
577,v1379109,2782.56,347.82,,2782.56,33.80489232,-84.40846298,Atlanta,GA,US,2,5.0,3.0,5,https://www.vrbo.com/1379109?unitId=1937467,True,6
578,v1529248,3200.0,400.0,,3200.0,33.70858642,-84.49579185,Atlanta,GA,US,0,0.0,3.0,4,https://www.vrbo.com/1529248?unitId=2088047,True,77
579,7280889,1000.0,125.0,,1000.0,33.77721411,-84.35320613,Atlanta,GA,US,2,5.0,1.0,1,https://www.homeaway.com/vacation-rental/p7280889?uni_id=6584160,True,47
580,7613730,3438.0,429.75,,3438.0,33.77847153,-84.37845742,Atlanta,GA,US,2,5.0,2.0,3,https://www.homeaway.com/vacation-rental/p7613730?uni_id=7059803,True,373
581,7534692,637.5,79.69,,637.5,33.81933165,-84.3650332,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7534692?uni_id=6949711,True,162
582,v1476162,2520.0,315.0,,2520.0,33.76181749,-84.41180001,Atlanta,GA,US,3,4.6666665,2.0,4,https://www.vrbo.com/1476162?unitId=2034782,True,136
583,v1407151,1803.0,225.38,,1803.0,33.72875485,-84.32857477,Atlanta,GA,US,6,3.8333333,1.0,1,https://www.vrbo.com/1407151?unitId=1965525,True,43
584,7475760,1210.0,151.25,,1210.0,33.76496013,-84.44567365,Atlanta,GA,US,0,0.0,1.0,3,https://www.homeaway.com/vacation-rental/p7475760?uni_id=6876403,True,108
585,7182977,1569.4,196.18,,1569.4,33.7567143,-84.3899301,Atlanta,GA,US,1,4.0,2.0,2,https://www.homeaway.com/vacation-rental/p7182977?uni_id=6357198,True,512
586,v1407907,630.0,78.75,,630.0,33.81691136,-84.40708783,Atlanta,GA,US,1,5.0,1.0,1,https://www.vrbo.com/1407907?unitId=1966281,True,513
587,v1428221,1492.45,186.56,,1492.45,33.76870176,-84.4140355,Atlanta,GA,US,2,4.5,3.0,4,https://www.vrbo.com/1428221?unitId=1986733,True,89
588,7411265,1083.0,135.38,,1083.0,33.81098083,-84.36300237,Atlanta,GA,US,2,5.0,1.0,1,https://www.homeaway.com/vacation-rental/p7411265?uni_id=6787537,True,66
589,v1612254,2680.0,335.0,,2680.0,33.76221703,-84.38211982,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1612254?unitId=2173553,True,512
590,v1548682,909.0,113.63,,909.0,33.75002363,-84.42089017,Atlanta,GA,US,2,5.0,2.0,3,https://www.vrbo.com/1548682?unitId=2108430,True,26
591,7466832,1800.0,225.0,,1800.0,33.7612191,-84.3737946,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7466832?uni_id=6864317,True,132
592,7695319,800.0,100.0,,800.0,33.74774074,-84.41042224,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7695319?uni_id=7163949,True,5
593,7121353,632.0,79.0,,632.0,33.7366132,-84.3450233,Atlanta,GA,US,0,0.0,1.0,0,https://www.homeaway.com/vacation-rental/p7121353?uni_id=6265484,True,43
594,v1456754,920.0,115.0,,920.0,33.71022448,-84.50820398,Atlanta,GA,US,1,5.0,1.0,3,https://www.vrbo.com/1456754?unitId=2015339,True,513
595,v1475844,4346.9,543.36,,4346.9,33.74361784,-84.34288613,Atlanta,GA,US,9,5.0,3.0,5,https://www.vrbo.com/1475844?unitId=2034464,True,43
596,v1478770,1160.0,145.0,,1160.0,33.70606063,-84.4131802,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1478770?unitId=2037394,True,105
597,v1610332,1785.0,223.13,,1785.0,33.7851682,-84.39998879999999,Atlanta,GA,US,0,0.0,3.0,3,https://www.vrbo.com/1610332?unitId=2171631,True,96
598,7408332,871.2,108.9,,871.2,33.79204009,-84.40015898,Atlanta,GA,US,2,4.5,1.0,1,https://www.homeaway.com/vacation-rental/p7408332?uni_id=6784023,True,62
599,v908393,940.0,117.5,,940.0,33.76256,-84.387878,Atlanta,GA,US,1,5.0,1.0,1,https://www.vrbo.com/908393?unitId=1456334,True,512
600,4477392,1999.92,249.99,,1999.92,33.8375326,-84.3783327,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p4477392?uni_id=5065703,True,59
601,7154828,1000.0,125.0,,1000.0,33.73509,-84.43954000000001,Atlanta,GA,US,3,4.0,1.0,2,https://www.homeaway.com/vacation-rental/p7154828?uni_id=6317760,True,59
602,7539397,1425.0,178.13,,1425.0,33.74845248,-84.44112954,Atlanta,GA,US,2,5.0,3.0,3,https://www.homeaway.com/vacation-rental/p7539397?uni_id=6957908,True,53
603,7183098,682.96,85.37,,682.96,33.7490628,-84.4430096,Atlanta,GA,US,2,3.0,1.0,1,https://www.homeaway.com/vacation-rental/p7183098?uni_id=6357330,True,513
604,7307561,1544.24,193.03,,1544.24,33.75809824,-84.38492025,Atlanta,GA,US,6,4.5,1.0,1,https://www.homeaway.com/vacation-rental/p7307561?uni_id=6628110,True,512
605,7592311,1800.0,225.0,,1800.0,33.71598,-84.46305,Atlanta,GA,US,2,5.0,2.0,3,https://www.homeaway.com/vacation-rental/p7592311?uni_id=7034790,True,30
606,7582889,936.0,117.0,,936.0,33.80481567,-84.41402792,Atlanta,GA,US,7,5.0,1.0,2,https://www.homeaway.com/vacation-rental/p7582889?uni_id=7020439,True,61
607,7541867,1320.6,165.08,,1320.6,33.77200111,-84.48349862,Atlanta,GA,US,1,5.0,2.0,3,https://www.homeaway.com/vacation-rental/p7541867?uni_id=6962611,True,57
608,v1527165,3520.0,440.0,,3520.0,33.76586734,-84.40668794,Atlanta,GA,US,3,5.0,2.0,3,https://www.vrbo.com/1527165?unitId=2085964,True,89
609,7363238,5021.7,627.71,,5021.7,33.83002458,-84.43138836,Atlanta,GA,US,3,4.6666665,6.0,7,https://www.homeaway.com/vacation-rental/p7363238?uni_id=6721744,True,4
610,7777393,792.0,99.0,,792.0,33.77628865,-84.3833116,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7777393?uni_id=7446858,True,373
611,7557014,720.0,90.0,,720.0,33.80352701,-84.39533567,Atlanta,GA,US,0,0.0,1.0,2,https://www.homeaway.com/vacation-rental/p7557014?uni_id=6982107,True,11
612,v1511994,1200.0,150.0,,1200.0,33.73465564,-84.40467431,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1511994?unitId=2070787,True,85
613,v1581243,680.0,85.0,,680.0,33.70143466,-84.49602482,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1581243?unitId=2142501,True,77
614,v1403296,1272.0,159.0,,1272.0,33.76555068,-84.38167933,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1403296?unitId=1961669,True,132
615,7530290,900.0,112.5,,900.0,33.82021824,-84.3676488,Atlanta,GA,US,1,5.0,2.0,1,https://www.homeaway.com/vacation-rental/p7530290?uni_id=6944088,True,162
616,4477392,1999.92,249.99,,1999.92,33.8375326,-84.3783327,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p4477392?uni_id=5065703,True,59
617,7442119,1536.0,192.0,,1536.0,33.72373333,-84.38005854,Atlanta,GA,US,0,0.0,2.0,4,https://www.homeaway.com/vacation-rental/p7442119?uni_id=6828942,True,9
618,v1527165,3520.0,440.0,,3520.0,33.76586734,-84.40668794,Atlanta,GA,US,3,5.0,2.0,3,https://www.vrbo.com/1527165?unitId=2085964,True,89
619,7541867,1320.6,165.08,,1320.6,33.77200111,-84.48349862,Atlanta,GA,US,1,5.0,2.0,3,https://www.homeaway.com/vacation-rental/p7541867?uni_id=6962611,True,57
620,v1363386,1042.19,130.27,,1042.19,33.76617973,-84.41991367,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1363386?unitId=1921738,True,36
621,7355498,1552.5,194.06,,1552.5,33.79693304,-84.39710909,Atlanta,GA,US,1,1.0,2.0,2,https://www.homeaway.com/vacation-rental/p7355498?uni_id=6711706,True,59
622,v1557192,1853.0,231.63,,1853.0,33.78774012,-84.38900344,Atlanta,GA,US,1,5.0,2.0,2,https://www.vrbo.com/1557192?unitId=2116977,True,373
623,7363238,5021.7,627.71,,5021.7,33.83002458,-84.43138836,Atlanta,GA,US,3,4.6666665,6.0,7,https://www.homeaway.com/vacation-rental/p7363238?uni_id=6721744,True,4
624,7364708,2312.0,289.0,,2312.0,33.8513933,-84.3803647,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7364708?uni_id=6723367,True,50
625,7557014,720.0,90.0,,720.0,33.80352701,-84.39533567,Atlanta,GA,US,0,0.0,1.0,2,https://www.homeaway.com/vacation-rental/p7557014?uni_id=6982107,True,11
626,v1481596,1241.6,155.2,,1241.6,33.777803999999996,-84.377868,Atlanta,GA,US,1,5.0,1.0,2,https://www.vrbo.com/1481596?unitId=2040224,True,373
627,7422755,1400.0,175.0,,1400.0,33.76032772,-84.38467933,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7422755?uni_id=6800801,True,512
628,7367490,1080.0,135.0,,1080.0,33.77803979,-84.38063352,Atlanta,GA,US,4,5.0,1.0,1,https://www.homeaway.com/vacation-rental/p7367490?uni_id=6726476,True,373
629,7482950,1058.2,132.28,,1058.2,33.78653617,-84.37274525,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7482950?uni_id=6887514,True,513
630,7482956,2038.3,254.79,,2038.3,33.7676951,-84.386915,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7482956?uni_id=6887520,True,512
631,7482959,1704.56,213.07,,1704.56,33.76560225,-84.38494048,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7482959?uni_id=6887523,True,512
632,7496652,2139.0,267.38,,2139.0,33.72989143,-84.38330987,Atlanta,GA,US,3,4.3333335,2.0,3,https://www.homeaway.com/vacation-rental/p7496652?uni_id=6903260,True,43
633,v1511994,1200.0,150.0,,1200.0,33.73465564,-84.40467431,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1511994?unitId=2070787,True,85
634,v1481901,1216.0,152.0,,1216.0,33.68561446,-84.53006979,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1481901?unitId=2040529,True,7
635,7355498,1552.5,194.06,,1552.5,33.79693304,-84.39710909,Atlanta,GA,US,1,1.0,2.0,2,https://www.homeaway.com/vacation-rental/p7355498?uni_id=6711706,True,59
636,v1363386,1042.19,130.27,,1042.19,33.76617973,-84.41991367,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1363386?unitId=1921738,True,36
637,v1557192,1853.0,231.63,,1853.0,33.78774012,-84.38900344,Atlanta,GA,US,1,5.0,2.0,2,https://www.vrbo.com/1557192?unitId=2116977,True,373
638,v1612636,1150.0,143.75,,1150.0,33.76125951,-84.39620377,Atlanta,GA,US,1,3.0,1.0,1,https://www.vrbo.com/1612636?unitId=2173935,True,512
639,v1626568,1776.0,222.0,,1776.0,33.7805381,-84.40853831,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1626568?unitId=2187891,True,96
640,7388823,3032.4,379.05,,3032.4,33.78873862,-84.39522545,Atlanta,GA,US,0,0.0,3.0,3,https://www.homeaway.com/vacation-rental/p7388823?uni_id=6758422,True,96
641,v1523074,1972.0,246.5,,1972.0,33.76897517,-84.40839351,Atlanta,GA,US,4,4.75,3.0,4,https://www.vrbo.com/1523074?unitId=2081870,True,89
642,7195563,588.0,73.5,,588.0,33.73766398,-84.41648249,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7195563?uni_id=6370454,True,159
643,7122195,1049.6,131.2,,1049.6,33.80223298,-84.37188621,Atlanta,GA,US,2,5.0,2.0,3,https://www.homeaway.com/vacation-rental/p7122195?uni_id=6266347,True,61
644,7263754,2400.0,300.0,,2400.0,33.72782165,-84.38551713,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7263754?uni_id=6555807,True,43
645,7400048,1788.0,223.5,,1788.0,33.7352044,-84.45227840000001,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7400048?uni_id=6772671,True,9
646,7603142,1800.0,225.0,,1800.0,33.77304694,-84.35756734,Atlanta,GA,US,1,5.0,2.0,3,https://www.homeaway.com/vacation-rental/p7603142?uni_id=7047920,True,30
647,v1461223,1336.0,167.0,,1336.0,33.770757,-84.366168,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1461223?unitId=2019809,True,132
648,v1461218,1272.0,159.0,,1272.0,33.765381,-84.36555,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1461218?unitId=2019804,True,132
649,v1461206,1655.0,206.88,,1655.0,33.818559,-84.366248,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1461206?unitId=2019792,True,162
650,v1461214,1788.0,223.5,,1788.0,33.76893,-84.366516,Atlanta,GA,US,1,2.0,2.0,2,https://www.vrbo.com/1461214?unitId=2019800,True,132
651,v1461220,1721.0,215.13,,1721.0,33.765381,-84.36555,Atlanta,GA,US,1,5.0,2.0,2,https://www.vrbo.com/1461220?unitId=2019806,True,132
652,7553430,2800.0,350.0,,2800.0,33.75235362,-84.39134346,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7553430?uni_id=6977374,True,512
653,7526135,1400.0,175.0,,1400.0,33.71343186,-84.41629718,Atlanta,GA,US,2,5.0,2.0,3,https://www.homeaway.com/vacation-rental/p7526135?uni_id=6939079,True,105
654,v916198,3680.0,460.0,,3680.0,33.81231996,-84.3657801,Atlanta,GA,US,0,0.0,1.0,2,https://www.vrbo.com/916198?unitId=1464139,True,66
655,7497306,708.0,88.5,,708.0,33.92653128,-84.50838813,Marietta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7497306?uni_id=6904127,True,513
656,7497307,681.0,85.13,,681.0,33.92984922,-84.50301318,Marietta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7497307?uni_id=6904128,True,513
657,v1380627,1432.8,179.1,,1432.8,33.889193,-84.27671099999999,Atlanta,GA,US,7,5.0,2.0,3,https://www.vrbo.com/1380627?unitId=1938985,True,513
658,7178573,1320.0,165.0,,1320.0,33.72159902,-84.32046871,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7178573?uni_id=6350056,True,513
659,v1378107,4301.6,537.7,,4301.6,33.71769888,-84.66990001,Douglasville,GA,US,0,0.0,3.0,7,https://www.vrbo.com/1378107?unitId=1936464,True,513
660,7301123,4180.0,522.5,,4180.0,33.65777138,-84.56028997,Atlanta,GA,US,0,0.0,3.0,6,https://www.homeaway.com/vacation-rental/p7301123?uni_id=6617987,True,513
661,7112742,960.0,120.0,,960.0,33.77238574,-84.18468605,Stone Mountain,GA,US,6,4.6666665,2.0,3,https://www.homeaway.com/vacation-rental/p7112742?uni_id=6262077,True,513
662,v1437224,1450.8,181.35,,1450.8,33.72264758,-84.31194471,Atlanta,GA,US,1,5.0,2.0,3,https://www.vrbo.com/1437224?unitId=1995766,True,513
663,4895408,877.2,109.65,,877.2,33.662420000000004,-84.42955,East Point,GA,US,0,0.0,1.0,0,https://www.homeaway.com/vacation-rental/p4895408?uni_id=5971050,True,513
